url;pelmorex_id;name;province;coords
https://www.eltiempo.es/saldes.html;ESXX6923;Saldes;Barcelona;(42.2287591, 1.7349486)
https://www.eltiempo.es/montgat.html;ESXX7139;Montgat;Barcelona;(41.4666983, 2.2789654)
https://www.eltiempo.es/sant-vicenc-dels-horts.html;ESXX0287;Sant VicenÃ§ dels Horts;Barcelona;(41.3934193, 2.0099482)
https://www.eltiempo.es/granera.html;ESXX7094;Granera;Barcelona;(41.7255146, 2.0570042)
https://www.eltiempo.es/la-pobla-de-claramunt.html;ESXX2325;La Pobla de Claramunt;Barcelona;(41.5551874, 1.6747485)
https://www.eltiempo.es/sant-feliu-de-lluelles.html;ESXX4198;Sant Feliu de Lluelles;Barcelona;(42.0075655, 1.6758262)
https://www.eltiempo.es/moja.html;ESXX6457;Moja;Barcelona;(41.3247594, 1.6897542)
https://www.eltiempo.es/gracia.html;ESXX10629;GrÃ cia;Barcelona;(41.4101711, 2.1551362900793682)
https://www.eltiempo.es/castelloli.html;ESXX6944;CastellolÃ­;Barcelona;(41.5951004, 1.7064149207624908)
https://www.eltiempo.es/el-amunt.html;ESXX10309;El Amunt;Barcelona;(41.6277157, 2.236857)
https://www.eltiempo.es/el-clot.html;ESXX10135;El Clot;Barcelona;(41.4090696, 2.1874108)
https://www.eltiempo.es/el-pont-de-vilomara.html;ESXX7133;El Pont de Vilomara;Barcelona;(41.7015043, 1.8726147)
https://www.eltiempo.es/el-prat-de-sant-julia.html;ESXX11863;El Prat de Sant JuliÃ ;Barcelona;(42.071615, 2.3969406130709134)
https://www.eltiempo.es/sant-antoni-de-vilamajor.html;ESXX7039;Sant Antoni de Vilamajor;Barcelona;(41.6735604, 2.4012202)
https://www.eltiempo.es/sant-pol-de-mar.html;ESXX7211;Sant Pol de Mar;Barcelona;(41.6030132, 2.6238092)
https://www.eltiempo.es/viladecans.html;ESXX0293;Viladecans;Barcelona;(41.3163083, 2.0156034)
https://www.eltiempo.es/collbato.html;ESXX7121;CollbatÃ³;Barcelona;(41.570256, 1.8285814)
https://www.eltiempo.es/sant-joan-de-mediona.html;ESXX8669;Sant Joan de Mediona;Barcelona;(41.4791553, 1.6096482)
https://www.eltiempo.es/matamargo.html;ESXX13619;MatamargÃ³;Barcelona;(41.8642428, 1.6000291)
https://www.eltiempo.es/montmelo.html;ESXX2588;MontmelÃ³;Barcelona;(41.5515189, 2.2480812)
https://www.eltiempo.es/lletger.html;ESXX10981;Lletger;Barcelona;(41.5423692, 2.1417331)
https://www.eltiempo.es/castellbisbal.html;ESXX7022;Castellbisbal;Barcelona;(41.4765136, 1.9832978)
https://www.eltiempo.es/sant-salvador-de-guardiola.html;ESXX6806;Sant Salvador de Guardiola;Barcelona;(41.6797988, 1.7671087)
https://www.eltiempo.es/calders.html;ESXX6768;Calders;Barcelona;(41.7892144, 1.9916386)
https://www.eltiempo.es/lluca.html;ESXX6961;LluÃ§Ã ;Barcelona;(42.0671674, 2.0482158201809684)
https://www.eltiempo.es/cercs.html;ESXX21036;Cercs;Barcelona;(42.1463987, 1.8606233)
https://www.eltiempo.es/canet-de-mar.html;ESXX1675;Canet de Mar;Barcelona;(41.5900933, 2.5777998)
https://www.eltiempo.es/la-barceloneta.html;ESXX3891;La Barceloneta;Barcelona;(41.3806533, 2.1899274)
https://www.eltiempo.es/sant-vicenc-de-torello.html;ESXX6925;Sant VicenÃ§ de TorellÃ³;Barcelona;(42.0630229, 2.272337)
https://www.eltiempo.es/artes.html;ESXX1467;ArtÃ©s;Barcelona;(41.7986735, 1.9548856)
https://www.eltiempo.es/santa-margarida-de-montbui.html;ESXX7163;Santa Margarida de Montbui;Barcelona;(41.5746303, 1.6087408)
https://www.eltiempo.es/montseny.html;ESXX2590;Montseny;Barcelona;(41.7593697, 2.3952061)
https://www.eltiempo.es/santa-eulalia-de-roncana.html;ESXX20511;Santa EulÃ lia de RonÃ§ana;Barcelona;(41.6523952, 2.229264)
https://www.eltiempo.es/calldetenes.html;ESXX6935;Calldetenes;Barcelona;(41.9257651, 2.2834318)
https://www.eltiempo.es/sant-maurici-de-la-quar.html;ESXX8651;Sant Maurici de la Quar;Barcelona;(42.0810258, 1.9612037)
https://www.eltiempo.es/sant-marti.html;ESXX20569;Sant Marti;Barcelona;(41.4067821, 2.2036554304863256)
https://www.eltiempo.es/vacarisses.html;ESXX7018;Vacarisses;Barcelona;(41.592496, 1.8936269)
https://www.eltiempo.es/en-provincia-barcelona/la-barceloneta.html;ESXX9663;La Barceloneta;Barcelona;(41.3806533, 2.1899274)
https://www.eltiempo.es/avinyo.html;ESXX1475;AvinyÃ³;Barcelona;(41.8630096, 1.9707409)
https://www.eltiempo.es/polinya.html;ESXX7184;PolinyÃ ;Barcelona;(41.5581661, 2.1584568)
https://www.eltiempo.es/canovelles.html;ESXX6462;Canovelles;Barcelona;(41.6173948, 2.28288)
https://www.eltiempo.es/copons.html;ESXX1842;Copons;Barcelona;(41.6363657, 1.5179333)
https://www.eltiempo.es/agell.html;ESXX9395;Agell;Barcelona;(41.5194949, 2.4166111)
https://www.eltiempo.es/la-conreria.html;ESXX7450;La Conreria;Barcelona;(41.4968251, 2.2499989)
https://www.eltiempo.es/en-provincia-barcelona/la-bonanova.html;ESXX8741;La Bonanova;Barcelona;(41.3976723, 2.1361477)
https://www.eltiempo.es/gaia.html;ESXX6860;GaiÃ ;Barcelona;(41.9160989, 1.9255287)
https://www.eltiempo.es/badalona.html;ESXX0228;Badalona;Barcelona;(41.4493539, 2.248254)
https://www.eltiempo.es/lavit.html;ESXX6810;Lavit;Barcelona;(41.4463416, 1.7298578)
https://www.eltiempo.es/sagas.html;ESXX7135;SagÃ s;Barcelona;(42.0510214, 1.9626051)
https://www.eltiempo.es/santa-cecilia-de-voltrega.html;ESXX6973;Santa CecÃ­lia de VoltregÃ ;Barcelona;(41.9930549, 2.222325)
https://www.eltiempo.es/esparreguera.html;ESXX1284;Esparreguera;Barcelona;(41.5393249, 1.8694549)
https://www.eltiempo.es/les-planes.html;ESXX8739;Les Planes;Barcelona;(41.5705701, 1.6804698)
https://www.eltiempo.es/sant-pere-de-ribes.html;ESXX6504;Sant Pere de Ribes;Barcelona;(41.2619218, 1.7721357)
https://www.eltiempo.es/vallgorguina.html;ESXX6623;Vallgorguina;Barcelona;(41.6473229, 2.5100384)
https://www.eltiempo.es/puigmolto.html;ESXX13846;PuigmoltÃ³;Barcelona;(41.24943425, 1.769275695268508)
https://www.eltiempo.es/capellades.html;ESXX6890;Capellades;Barcelona;(41.53, 1.684787)
https://www.eltiempo.es/castellvi-de-la-marca.html;ESXX7193;CastellvÃ­ de la Marca;Barcelona;(41.337574149999995, 1.6026645455892554)
https://www.eltiempo.es/tagamanent.html;ESXX6619;Tagamanent;Barcelona;(41.741256, 2.2653485)
https://www.eltiempo.es/grauges.html;ESXX10635;GraugÃ©s;Barcelona;(42.0666646, 1.8449609)
https://www.eltiempo.es/sitges.html;ESXX0245;Sitges;Barcelona;(41.2366707, 1.8228136)
https://www.eltiempo.es/roda-de-ter.html;ESXX6929;Roda de Ter;Barcelona;(41.9814126, 2.3096755)
https://www.eltiempo.es/cabrera-de-mar.html;ESXX6455;Cabrera de Mar;Barcelona;(41.5276986, 2.3925117)
https://www.eltiempo.es/sants-montjuic.html;ESXX8761;Sants-MontjuÃ¯c;Barcelona;(41.3647625, 2.154233)
https://www.eltiempo.es/castelltercol.html;ESXX6602;CastellterÃ§ol;Barcelona;(41.7503071, 2.1230793)
https://www.eltiempo.es/ordal.html;ESXX6695;Ordal;Barcelona;(41.3963215, 1.8521248)
https://www.eltiempo.es/en-provincia-barcelona/santa-fe.html;ESXX11916;Santa Fe;Barcelona;(41.7640819, 1.481931706784702)
https://www.eltiempo.es/orpi.html;ESXX7176;OrpÃ­;Barcelona;(41.524519999999995, 1.5730002002939572)
https://www.eltiempo.es/lavern.html;ESXX10916;Lavern;Barcelona;(41.3904676, 1.770762168323789)
https://www.eltiempo.es/badia-del-valles.html;ESXX21039;Badia del VallÃ¨s;Barcelona;(41.5078201, 2.1153392)
https://www.eltiempo.es/el-mas-blau.html;ESXX12791;El Mas Blau;Barcelona;(41.317489550000005, 2.0741422999999903)
https://www.eltiempo.es/mollet-del-valles.html;ESXX0907;Mollet del VallÃ¨s;Barcelona;(41.5393484, 2.2130934)
https://www.eltiempo.es/rajadell.html;ESXX6821;Rajadell;Barcelona;(41.7291916, 1.7056275)
https://www.eltiempo.es/la-llobeta.html;ESXX10804;La Llobeta;Barcelona;(41.7772222, 2.2497222)
https://www.eltiempo.es/molins-de-rei.html;ESXX6464;Molins de Rei;Barcelona;(41.4138087, 2.0159626)
https://www.eltiempo.es/la-llagosta.html;ESXX7214;La Llagosta;Barcelona;(41.5139877, 2.1912073)
https://www.eltiempo.es/la-coromina.html;ESXX13497;La Coromina;Barcelona;(42.0737217, 1.8227579)
https://www.eltiempo.es/sant-pere-de-torello.html;ESXX6927;Sant Pere de TorellÃ³;Barcelona;(42.0754755, 2.2955862)
https://www.eltiempo.es/el-pont-de-vilomara-i-rocafort.html;ESXX21027;El Pont de Vilomara i Rocafort;Barcelona;(41.7049589, 1.9076394311567348)
https://www.eltiempo.es/la-munia.html;ESXX3616;La MÃºnia;Barcelona;(41.3261022, 1.6188252)
https://www.eltiempo.es/castellcir.html;ESXX7213;Castellcir;Barcelona;(41.7615048, 2.1507238)
https://www.eltiempo.es/la-pobla-de-lillet.html;ESXX2326;La Pobla de Lillet;Barcelona;(42.2437379, 1.9749329)
https://www.eltiempo.es/ciutat-vella.html;ESXX20565;Ciutat Vella;Barcelona;(41.3749846, 2.1732751767717167)
https://www.eltiempo.es/en-provincia-barcelona/les-corts.html;ESXX8764;Les Corts;Barcelona;(41.385244, 2.1328626)
https://www.eltiempo.es/la-bordeta.html;ESXX8743;La Bordeta;Barcelona;(41.3691417, 2.1373733)
https://www.eltiempo.es/pruit.html;ESXX7159;Pruit;Barcelona;(42.0424284, 2.4551557)
https://www.eltiempo.es/tiana.html;ESXX7140;Tiana;Barcelona;(41.4819226, 2.2689473)
https://www.eltiempo.es/les-masies-de-roda.html;ESXX7156;Les Masies de Roda;Barcelona;(41.9900725, 2.3064465)
https://www.eltiempo.es/sant-andreu-de-palomar.html;ESXX11817;Sant Andreu de Palomar;Barcelona;(41.4367844, 2.1908641)
https://www.eltiempo.es/carme.html;ESXX7164;Carme;Barcelona;(41.5319058, 1.6198579)
https://www.eltiempo.es/sabadell.html;ESXX0029;Sabadell;Barcelona;(41.5421013, 2.1138977)
https://www.eltiempo.es/pacs-del-penedes.html;ESXX6807;Pacs del PenedÃ¨s;Barcelona;(41.3615067, 1.6698611)
https://www.eltiempo.es/sant-roma-de-sau.html;ESXX13972;Sant RomÃ  de Sau;Barcelona;(41.9664656, 2.4092421)
https://www.eltiempo.es/olerdola.html;ESXX21030;OlÃ¨rdola;Barcelona;(41.321421650000005, 1.7234463352877167)
https://www.eltiempo.es/olost.html;ESXX2690;Olost;Barcelona;(41.9851518, 2.0941372)
https://www.eltiempo.es/castellfollit-del-boix.html;ESXX4217;Castellfollit del Boix;Barcelona;(41.6657331, 1.6847457)
https://www.eltiempo.es/cabrils.html;ESXX20516;Cabrils;Barcelona;(41.5262354, 2.3676258)
https://www.eltiempo.es/ubierna.html;ESXX14096;Ubierna;Burgos;(42.4925375, -3.6989892)
https://www.eltiempo.es/torres-de-abajo.html;ESXX16940;Torres de Abajo;Burgos;(42.9590667, -3.7916398)
https://www.eltiempo.es/en-provincia-burgos/bayas.html;ESXX19871;Bayas;Burgos;(42.7022947, -2.9292127)
https://www.eltiempo.es/huerta-del-rey.html;ESXX2215;Huerta del Rey;Burgos;(41.80656535, -3.3631280593834223)
https://www.eltiempo.es/en-provincia-burgos/san-cristobal-del-monte.html;ESXX17439;San CristÃ³bal del Monte;Burgos;(42.3988705, -3.1450463)
https://www.eltiempo.es/aguas-candidas.html;ESXX7951;Aguas CÃ¡ndidas;Burgos;(42.7164495, -3.5030822)
https://www.eltiempo.es/presencio.html;ESXX7958;Presencio;Burgos;(42.1859701, -3.9013025)
https://www.eltiempo.es/belbimbre.html;ESXX5529;Belbimbre;Burgos;(42.168718, -4.0127101)
https://www.eltiempo.es/zuneda.html;ESXX5641;ZuÃ±eda;Burgos;(42.6048358, -3.2264746)
https://www.eltiempo.es/castellanos-de-castro.html;ESXX1748;Castellanos de Castro;Burgos;(42.3289446, -4.033354)
https://www.eltiempo.es/penalba-de-castro.html;ESXX7966;PeÃ±alba de Castro;Burgos;(41.7887577, -3.3664027)
https://www.eltiempo.es/pino-de-bureba.html;ESXX17886;Pino de Bureba;Burgos;(42.7056353, -3.4321593)
https://www.eltiempo.es/quintanilla-del-agua.html;ESXX17729;Quintanilla del Agua;Burgos;(42.0336734, -3.6526939)
https://www.eltiempo.es/lermilla.html;ESXX18555;Lermilla;Burgos;(42.577535, -3.5882716)
https://www.eltiempo.es/san-pantaleon-del-paramo.html;ESXX17346;San PantaLeon del PÃ¡ramo;Burgos;(42.5645046, -3.8034591)
https://www.eltiempo.es/palazuelos-de-cuesta-urria.html;ESXX11413;Palazuelos de Cuesta-Urria;Burgos;(42.7877866, -3.3634316)
https://www.eltiempo.es/pradolamata.html;ESXX17819;Pradolamata;Burgos;(42.8770159, -3.4578369)
https://www.eltiempo.es/puentes-de-amaya.html;ESXX17792;Puentes de Amaya;Burgos;(42.6569747, -4.1936177)
https://www.eltiempo.es/zumel.html;ESXX16325;Zumel;Burgos;(42.4486922, -3.8136602)
https://www.eltiempo.es/merindad-de-montija.html;ESXX21006;Merindad de Montija;Burgos;(43.0636672, -3.486806624530568)
https://www.eltiempo.es/ezquerra.html;ESXX19173;Ezquerra;Burgos;(42.3700463, -3.2122071)
https://www.eltiempo.es/renedo-de-la-escalera.html;ESXX17646;Renedo de la Escalera;Burgos;(42.7213033, -4.1466096)
https://www.eltiempo.es/villalacre.html;ESXX16628;Villalacre;Burgos;(43.0206189, -3.3978647)
https://www.eltiempo.es/villaverde-mogina.html;ESXX5531;Villaverde-Mogina;Burgos;(42.1605481, -4.0508335)
https://www.eltiempo.es/herbosa.html;ESXX18966;Herbosa;Burgos;(42.9749565, -3.9009922)
https://www.eltiempo.es/quintanilla-sociguenza.html;ESXX11630;Quintanilla-SocigÃ¼enza;Burgos;(42.9442826, -3.5838027)
https://www.eltiempo.es/en-provincia-burgos/arnedo.html;ESXX20000;Arnedo;Burgos;(42.9651403, -3.896154)
https://www.eltiempo.es/quintana-de-valdivielso.html;ESXX17760;Quintana de Valdivielso;Burgos;(42.8420396, -3.5977695)
https://www.eltiempo.es/busto-de-bureba.html;ESXX5629;Busto de Bureba;Burgos;(42.6591582, -3.2650205)
https://www.eltiempo.es/mahallos.html;ESXX18430;Mahallos;Burgos;(42.4504659, -4.1098774)
https://www.eltiempo.es/san-millan-de-juarros.html;ESXX5664;San MillÃ¡n de Juarros;Burgos;(42.3193931, -3.5421264)
https://www.eltiempo.es/rio-de-losa.html;ESXX17593;RÃ­o de Losa;Burgos;(42.9494951, -3.2756119)
https://www.eltiempo.es/cerraton-de-juarros.html;ESXX7990;CerratÃ³n de Juarros;Burgos;(42.4236317, -3.3744439)
https://www.eltiempo.es/quintanillabon.html;ESXX17739;QuintanillabÃ³n;Burgos;(42.5928841, -3.3060982)
https://www.eltiempo.es/tabanera.html;ESXX17053;Tabanera;Burgos;(42.304445, -4.1540421)
https://www.eltiempo.es/avellanosa-de-muno.html;ESXX7978;Avellanosa de MuÃ±Ã³;Burgos;(41.9834994, -3.8257745)
https://www.eltiempo.es/cardenadijo.html;ESXX1701;CardeÃ±adijo;Burgos;(42.3007027, -3.667743)
https://www.eltiempo.es/lezana-de-mena.html;ESXX5571;Lezana de Mena;Burgos;(43.0829343, -3.3418834)
https://www.eltiempo.es/quintana-de-los-prados.html;ESXX17763;Quintana de los Prados;Burgos;(43.0766132, -3.5130916)
https://www.eltiempo.es/castrillo-de-la-vega.html;ESXX1771;Castrillo de la Vega;Burgos;(41.6519593, -3.7806462)
https://www.eltiempo.es/villoviado.html;ESXX16390;Villoviado;Burgos;(41.9800559, -3.702327)
https://www.eltiempo.es/san-cristobal-de-almendres.html;ESXX17440;San CristÃ³bal de Almendres;Burgos;(42.887942, -3.4341836)
https://www.eltiempo.es/ibeas-de-juarros.html;ESXX2224;Ibeas de Juarros;Burgos;(42.3316845, -3.5358434)
https://www.eltiempo.es/abajas.html;ESXX3661;Abajas;Burgos;(42.623387, -3.581355)
https://www.eltiempo.es/castresana.html;ESXX19558;Castresana;Burgos;(43.0262236, -3.3322914)
https://www.eltiempo.es/villasante.html;ESXX16465;Villasante;Burgos;(43.0655665, -3.4738679)
https://www.eltiempo.es/villanueva-tobera.html;ESXX16528;Villanueva Tobera;Burgos;(42.6869166, -2.7660448)
https://www.eltiempo.es/la-puebla-de-arganzon.html;ESXX2330;La Puebla de ArganzÃ³n;Burgos;(42.7666976, -2.8309644)
https://www.eltiempo.es/marcillo.html;ESXX11080;Marcillo;Burgos;(42.6709574, -3.2792622)
https://www.eltiempo.es/villasidro.html;ESXX16458;Villasidro;Burgos;(42.4380963, -4.0729572)
https://www.eltiempo.es/llano-de-bureba.html;ESXX5657;Llano de Bureba;Burgos;(42.6244785, -3.4589436)
https://www.eltiempo.es/villoruebo.html;ESXX5628;Villoruebo;Burgos;(42.1682973, -3.4420655)
https://www.eltiempo.es/ameyugo.html;ESXX5651;Ameyugo;Burgos;(42.6560702, -3.0611514)
https://www.eltiempo.es/valle-de-valdelucio.html;ESXX20981;Valle de Valdelucio;Burgos;(42.7176067, -4.1205087)
https://www.eltiempo.es/arcellares.html;ESXX3869;Arcellares;Burgos;(42.7280203, -4.1493547)
https://www.eltiempo.es/bentretea.html;ESXX19858;Bentretea;Burgos;(42.7248565, -3.4576026)
https://www.eltiempo.es/oquillas.html;ESXX5544;Oquillas;Burgos;(41.8315653, -3.7034821)
https://www.eltiempo.es/garganchon.html;ESXX19046;GarganchÃ³n;Burgos;(42.3270951, -3.2249792)
https://www.eltiempo.es/panizares.html;ESXX18010;Panizares;Burgos;(42.8002837, -3.4718168)
https://www.eltiempo.es/villafruela.html;ESXX0723;Villafruela;Burgos;(41.9175141, -3.9122928)
https://www.eltiempo.es/llanillo.html;ESXX18523;Llanillo;Burgos;(42.3055528, -3.7363179)
https://www.eltiempo.es/castromorca.html;ESXX19541;Castromorca;Burgos;(42.498337, -3.9870356)
https://www.eltiempo.es/revilla-vallejera.html;ESXX20997;Revilla Vallejera;Burgos;(42.1470153, -4.1339604)
https://www.eltiempo.es/incinillas.html;ESXX2231;Incinillas;Burgos;(42.8930894, -3.5934855)
https://www.eltiempo.es/covides.html;ESXX19379;Covides;Burgos;(43.0990387, -3.2638323)
https://www.eltiempo.es/santibanez-del-val.html;ESXX5671;SantibÃ¡Ã±ez del Val;Burgos;(41.9739206, -3.4808536)
https://www.eltiempo.es/carrias.html;ESXX5618;Carrias;Burgos;(42.4816821, -3.2833204)
https://www.eltiempo.es/tinieblas.html;ESXX5627;Tinieblas;Burgos;(42.17271, -3.3629645)
https://www.eltiempo.es/hinojar-del-rey.html;ESXX7967;Hinojar del Rey;Burgos;(41.7684009, -3.3305543)
https://www.eltiempo.es/en-provincia-burgos/el-vado.html;ESXX19243;El Vado;Burgos;(42.9077485, -3.514087)
https://www.eltiempo.es/isar.html;ESXX7997;Isar;Burgos;(42.3615993, -3.9304431)
https://www.eltiempo.es/tablada-de-villadiego.html;ESXX17049;Tablada de Villadiego;Burgos;(42.5526952, -3.9972449)
https://www.eltiempo.es/la-cueva-de-roa.html;ESXX5575;La Cueva de Roa;Burgos;(41.6673939, -3.9405223)
https://www.eltiempo.es/marmellar-de-arriba.html;ESXX18400;Marmellar de Arriba;Burgos;(42.4269343, -3.7769782)
https://www.eltiempo.es/ordejon-de-arriba.html;ESXX18087;OrdejÃ³n de Arriba;Burgos;(42.6300825, -4.0504749)
https://www.eltiempo.es/la-parte-de-bureba.html;ESXX18690;La Parte de Bureba;Burgos;(42.6777525, -3.3856469)
https://www.eltiempo.es/quintanilla-del-monte-en-juarros.html;ESXX17725;Quintanilla del Monte en Juarros;Burgos;(42.398656, -3.4183675)
https://www.eltiempo.es/quintanaortuno.html;ESXX7979;QuintanaortuÃ±o;Burgos;(42.4501431, -3.6834145)
https://www.eltiempo.es/villela.html;ESXX16412;Villela;Burgos;(42.6846406, -4.2813621)
https://www.eltiempo.es/barcenillas-del-ribero.html;ESXX19908;Barcenillas del Ribero;Burgos;(43.028948, -3.4830895)
https://www.eltiempo.es/pedrosa-de-muno.html;ESXX17959;Pedrosa de MuÃ±Ã³;Burgos;(42.2262823, -3.8127686)
https://www.eltiempo.es/montanana.html;ESXX18271;MontaÃ±ana;Burgos;(42.7265724, -3.0173554)
https://www.eltiempo.es/vallejimeno.html;ESXX16785;Vallejimeno;Burgos;(42.117525, -3.1847031)
https://www.eltiempo.es/villanueva-de-puerta.html;ESXX16535;Villanueva de Puerta;Burgos;(42.593171, -3.9635235)
https://www.eltiempo.es/caborredondo.html;ESXX4038;Caborredondo;Burgos;(42.5029071, -3.4829891)
https://www.eltiempo.es/villota.html;ESXX16394;Villota;Burgos;(42.9660515, -3.4104997)
https://www.eltiempo.es/briviesca.html;ESXX0691;Briviesca;Burgos;(42.549796, -3.3218059)
https://www.eltiempo.es/mijangos.html;ESXX18317;Mijangos;Burgos;(42.8302152, -3.4253341)
https://www.eltiempo.es/tartales-de-cilla.html;ESXX17020;TartalÃ©s de Cilla;Burgos;(42.7925179, -3.4213859)
https://www.eltiempo.es/urria.html;ESXX14109;UrrÃ­a;Burgos;(42.8463126, -3.4534174)
https://www.eltiempo.es/contreras.html;ESXX5669;Contreras;Burgos;(42.0197874, -3.4104416)
https://www.eltiempo.es/fuentelcesped.html;ESXX2082;FuentelcÃ©sped;Burgos;(41.597967249999996, -3.6432076657667443)
https://www.eltiempo.es/palazuelos-de-la-sierra.html;ESXX5625;Palazuelos de la Sierra;Burgos;(42.211946, -3.4601818)
https://www.eltiempo.es/dordoniz.html;ESXX19320;DordÃ³niz;Burgos;(42.715596, -2.7350392)
https://www.eltiempo.es/valle-de-losa.html;ESXX20990;Valle de Losa;Burgos;(42.9872103, -3.2257037370340393)
https://www.eltiempo.es/valle-de-sedano.html;ESXX20985;Valle de Sedano;Burgos;(42.74054665, -3.7151121418020603)
https://www.eltiempo.es/arlanzon.html;ESXX5663;ArlanzÃ³n;Burgos;(42.322506, -3.459265)
https://www.eltiempo.es/villagutierrez.html;ESXX16631;VillagutiÃ©rrez;Burgos;(42.3073299, -3.9073648)
https://www.eltiempo.es/san-vicente-de-villamezan.html;ESXX17214;San Vicente de VillamezÃ¡n;Burgos;(42.9798776, -3.9285578)
https://www.eltiempo.es/arenillas-de-riopisuerga.html;ESXX8000;Arenillas de Riopisuerga;Burgos;(42.3558474, -4.2337768)
https://www.eltiempo.es/cogollos.html;ESXX1828;Cogollos;Burgos;(42.2015894, -3.6985858)
https://www.eltiempo.es/vivar-del-cid.html;ESXX12558;Vivar del Cid;Burgos;(42.4223439, -3.6800644)
https://www.eltiempo.es/tubilleja.html;ESXX16905;Tubilleja;Burgos;(42.8522557, -3.7148717)
https://www.eltiempo.es/ordejon-de-abajo.html;ESXX4421;OrdejÃ³n de Abajo;Burgos;(42.6395996, -4.0716536)
https://www.eltiempo.es/villanueva-carrales.html;ESXX12443;Villanueva-Carrales;Burgos;(42.9251712, -3.8246275)
https://www.eltiempo.es/san-martin-de-las-ollas.html;ESXX17381;San MartÃ­n de las Ollas;Burgos;(42.9905529, -3.747864)
https://www.eltiempo.es/la-revilla-de-herran.html;ESXX10859;La Revilla de HerrÃ¡n;Burgos;(42.8233168, -3.2514697)
https://www.eltiempo.es/santibanez-de-esgueva.html;ESXX7977;SantibÃ¡Ã±ez de Esgueva;Burgos;(41.8336543, -3.7588164)
https://www.eltiempo.es/ozana.html;ESXX18046;Ozana;Burgos;(42.7117885, -2.7934116)
https://www.eltiempo.es/aguera.html;ESXX20137;AgÃ¼era;Burgos;(43.0987989, -3.4524116)
https://www.eltiempo.es/pedrosa-de-tobalina.html;ESXX17958;Pedrosa de Tobalina;Burgos;(42.8511416, -3.333779)
https://www.eltiempo.es/alarcia.html;ESXX20126;Alarcia;Burgos;(42.3053285, -3.2970725)
https://www.eltiempo.es/los-balbases.html;ESXX5624;Los Balbases;Burgos;(42.2147696, -4.0633841)
https://www.eltiempo.es/fuencaliente-de-puerta.html;ESXX19103;Fuencaliente de Puerta;Burgos;(42.6524028, -4.0107158)
https://www.eltiempo.es/villaquiran-de-la-puebla.html;ESXX5615;VillaquirÃ¡n de la Puebla;Burgos;(42.2828862, -4.1001439)
https://www.eltiempo.es/murita.html;ESXX18201;MÃºrita;Burgos;(42.9276158, -3.0599514)
https://www.eltiempo.es/cuevas-de-amaya.html;ESXX19348;Cuevas de Amaya;Burgos;(42.6413118, -4.2393737)
https://www.eltiempo.es/tobar.html;ESXX5514;Tobar;Burgos;(42.4838628, -3.9389483)
https://www.eltiempo.es/jaramillo-quemado.html;ESXX5535;Jaramillo Quemado;Burgos;(42.0850199, -3.3577936)
https://www.eltiempo.es/lara-de-los-infantes.html;ESXX8033;Lara de los Infantes;Burgos;(42.1230839, -3.445306)
https://www.eltiempo.es/arroyo-de-san-zadornil.html;ESXX19986;Arroyo de San Zadornil;Burgos;(42.8540889, -3.1766495)
https://www.eltiempo.es/en-provincia-burgos/la-cerca.html;ESXX2281;La Cerca;Burgos;(42.2454912, -3.3787027)
https://www.eltiempo.es/espinosa-de-los-monteros.html;ESXX0670;Espinosa de los Monteros;Burgos;(43.0789612, -3.5534546)
https://www.eltiempo.es/villate.html;ESXX16448;Villate;Burgos;(42.9634558, -3.3811268)
https://www.eltiempo.es/castrillo-de-murcia.html;ESXX19552;Castrillo de Murcia;Burgos;(42.3589342, -4.0620283)
https://www.eltiempo.es/sopenano.html;ESXX17097;SopeÃ±ano;Burgos;(43.0751265, -3.3348159)
https://www.eltiempo.es/quintanaloranco.html;ESXX5665;Quintanaloranco;Burgos;(42.4964794, -3.2205381)
https://www.eltiempo.es/quintanilleja.html;ESXX17699;Quintanilleja;Burgos;(42.1885095, -3.7420253)
https://www.eltiempo.es/guadilla-de-villamar.html;ESXX18995;Guadilla de Villamar;Burgos;(42.5255105, -4.1748526)
https://www.eltiempo.es/vizmalo.html;ESXX16363;Vizmalo;Burgos;(42.1658525, -4.1004831)
https://www.eltiempo.es/haedillo.html;ESXX18978;Haedillo;Burgos;(43.1759046, -3.2278849)
https://www.eltiempo.es/pangua.html;ESXX18013;Pangua;Burgos;(42.7388693, -2.8277064)
https://www.eltiempo.es/cebolleros.html;ESXX19529;Cebolleros;Burgos;(42.8612948, -3.4212899)
https://www.eltiempo.es/vallejo-de-mena.html;ESXX16784;Vallejo de Mena;Burgos;(43.0852436, -3.301597)
https://www.eltiempo.es/berzosa-de-bureba.html;ESXX5631;Berzosa de Bureba;Burgos;(42.6270531, -3.266366)
https://www.eltiempo.es/santa-olalla-del-valle.html;ESXX11935;Santa Olalla del Valle;Burgos;(42.3385209, -3.1736975)
https://www.eltiempo.es/calzada-de-bureba.html;ESXX19714;Calzada de Bureba;Burgos;(42.6283507, -3.2473609)
https://www.eltiempo.es/villamiel-de-muno.html;ESXX14181;Villamiel de MuÃ±Ã³;Burgos;(42.2679823, -3.7883476)
https://www.eltiempo.es/sargentes-de-la-lora.html;ESXX5569;Sargentes de la Lora;Burgos;(42.7689435, -3.8721491)
https://www.eltiempo.es/coculina.html;ESXX19453;Coculina;Burgos;(42.5797045, -3.8930054)
https://www.eltiempo.es/palazuelos-de-muno.html;ESXX20509;Palazuelos de MuÃ±Ã³;Burgos;(42.1966199, -3.9890626)
